tune_id,name,type,meter,mode,abc,date,username,mode_type,keynorm_features
19703,Reel Della Pipéra,reel,4/4,Aminor,"|:A2BA eABA|ABcA G2GF|EAAG ABcd|1 ecdB cAAG:|2 e2dB cAA2||
aged edcB|ABcA G2GF|EAAG ABcd|eaag eaa2|
aged edcB|ABcA G2GF|EAAG ABcd|e2dB cAA2||",2020-09-05 10:47:17,gian marco,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03157895 0.03157895 0.
 0.10526316 0.         0.26315789 0.         0.13684211 0.12631579
 0.         0.10526316 0.         0.10526316 0.         0.
 0.03157895 0.         0.06315789 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
3872,Lord Lovat's Lament,march,4/4,Amajor,"(AB)|c2 (ce) dcBA|(c<e)(e>f) e2 (fg)|a2 (ea) (fe)(cA)|(c<B)(B>c) B2 (AB)|
c2 (ce) (dc)(BA)|c<ee>e fecA|(d>e) (fe/d/) c<edB|(B<A)(A>B) A2 (fg)|
a2 (ea) fecA|(c<e)(e>f) e2 (fg)|a2 (ea) (fe)(cA)|(c<B)(B>c) B2 (fg)|
a2 (ea) (fe)(cA)|c<ee>e fecA|(d>e) (fe/d/) c<edB|(B<A)(A>B) A4||",2004-11-14 12:46:24,Gard,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.13559322 0.         0.13559322 0.
 0.18644068 0.06779661 0.         0.25423729 0.         0.11864407
 0.         0.03389831 0.06779661 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
12406,Maurice Lennon's Tribute To Larry Reynolds,reel,4/4,Amajor,"|:A,3 c, EA,CE|A,CEF E3 F|EA, ~A,2 EA,CE|AEAB cAag|
f3a fece|dcBA B2 AB|c2BA FAAF|1 EAcB AFEC:|2 EAcB Aeag||
|:f2af fece|dcBA B2AB|cAeA fAeA|cBBA B2 ag|
f2 af fece|dcBA B2 AB|c2 BA FAAF|1 EAcB Aeag:|2 EAcB AFEC||",2024-08-12 05:50:35,bravesentry,major,"[0.         0.         0.04651163 0.         0.         0.
 0.04651163 0.         0.         0.10852713 0.         0.0620155
 0.         0.         0.21705426 0.         0.14728682 0.
 0.11627907 0.02325581 0.         0.07751938 0.         0.06976744
 0.         0.03100775 0.05426357 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
10779,"Braes Of Locheil, The",jig,6/8,Amixolydian,"|:d/B/|A>GB A2e/g/|a>ge d<eg|B2A G>AB|d>eg e>dB|
A>GB A2e/g/|a>ge d<eg|B<GA B>de|B2A A2:|
|:e/g/|a2e/g/ abe/g/|a>ge d<eg|B2A G>AB|d>eg e<dB|
[1 a2e/g/ abe/g/|a>ge d<eg|B<GA B>de|B2A A2:|
[2 A>GB A2e/g/|a>ge d<eg|B<GA B>de|B2A A2:|",2014-06-07 14:31:06,coppers and brass,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.06956522 0.         0.16521739 0.         0.16521739 0.
 0.         0.11304348 0.         0.2173913  0.         0.
 0.17391304 0.         0.07826087 0.         0.0173913  0.
 0.         0.         0.         0.         0.         0.        ]"
23072,Madame Bonaparte's,waltz,3/4,Gmajor,"|:GA B2B2|dB A2A2|GA B2B2|dB A4|
GB d2d2|ef gf ga|gf ed ef|g6:|
|:ba dg bg|af df af|ge ce ge|fd Ad fd|
ba dg bg|af df af|ge ce ge|d6:|",2023-04-28 08:43:55,John E Roche,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04       0.         0.08       0.
 0.09333333 0.02666667 0.         0.17333333 0.         0.12
 0.         0.16       0.16       0.         0.09333333 0.
 0.05333333 0.         0.         0.         0.         0.        ]"
2466,Portsmouth,hornpipe,4/4,Gmajor,"|:D2|G3A BAGF|E4e4|d2B2cBAG|A6D2|
G3A BAGF|E4e4|d2B2cBAB|G6:|
|:D2|g3a bagf|g2d2B2d2|g2B2cBAG|A6D2||
G3A BAGF|E4e4|d2B2cBAB|G6:|",2024-07-10 11:00:08,Andrew Newland,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.06060606 0.         0.04545455
 0.         0.04545455 0.15151515 0.         0.18181818 0.
 0.21212121 0.06060606 0.         0.07575758 0.         0.04545455
 0.         0.01515152 0.06060606 0.         0.03030303 0.
 0.01515152 0.         0.         0.         0.         0.        ]"
793,Jimmy Ward's,jig,6/8,Gmajor,"|:""G""G3 GAB|AGE GED|GGG AGE|""D""GED DEF|
""G""G3 GAB|AGE GAB|cBA BGE|1 ""D""DED DEF:|2 ""D""DED D2B||
|:""Am""cBA ""G""BAG|""D""ABA AGB|""Am""cBA ""G""BGE|""D""DED GAB|
""Am""cBA ""G""BAG|""D""ABA ABc|dcB ""(Am)""AGE|1 ""D""GED D2B:|2 ""D""GED DEF||",2023-06-28 17:55:21,PiperDave,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.14705882 0.         0.15686275
 0.         0.02941176 0.21568627 0.         0.19607843 0.
 0.18627451 0.05882353 0.         0.00980392 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
5663,Out On The Beach,waltz,3/4,Gmajor,"D2|D2 G2 A2|B2 Bc BG|A3 B AG|E3 G G/F/E|D3 G GA|B2 d2 G2|A6-|A4 GE|
D2 G2 A2|B2 Bc BG|A3 B AG|E3 G FE|D2 G2 B2|D2 F3 A|G6-|G4||
Bc|d4 B2|d4 B2|d6|B4 e2|e3 c Gc|EG AE GE|d6-|d3 G G/F/E|
D2 G2 A2|B2 A2 G2|A4 E2|G4 G/F/E|D2 G2 B2|D2 F2 D2|G6-|G4||",2014-03-05 14:23:39,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.10204082 0.         0.1122449
 0.         0.06122449 0.28571429 0.         0.14285714 0.
 0.16326531 0.05102041 0.         0.06122449 0.         0.02040816
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
2553,"Bees Knees, The",slip jig,9/8,Dmajor,"d/e/|:fed edc dAG|Fdc dBc A2 A/G/|FAd Beg fdc|1 d2 d/c/ BAG ddd/e/:|2 d2 d/c/ BAG AAG||
|:FAD GBD ddc|dAF GGF GFE|AAG FdB AAG|FAD GBD dde|fAF afd BAG|1 FDE DFG AAG:|2 FDE D3 BcA||
|:GGA BBc dAF|GGA Bcd eec|ABA ffe ddf|ged edc cBA|1 GdB ceA dcA:|2 GdB ceA d3:|",2004-02-22 21:20:14,lildogturpy,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04968944 0.         0.01863354 0.
 0.08074534 0.13043478 0.         0.18012422 0.         0.09937888
 0.         0.09937888 0.19875776 0.         0.08074534 0.
 0.04347826 0.01242236 0.         0.00621118 0.         0.        ]"
7937,Jota Da Maia,waltz,3/4,Gmajor,"z2 dc Bc|dc Bc dB|G2 dc Bc|dc Bc BG|A2 cB AB|cB AB cA|
F2 cB AB|cB AG FA|G2 dc ~B2|Bc de dB|G2 dc ~B2|Bc dc BG|
A2 cB ~A2|AB cd cA|F2 cB AB|cB AG FA|G2 BA GB|dB gd Bd|
gd GB GB|dB gd Bd|cA FG AB|cA fc Ac|fc Ac fc|Ac ad cA|
G2 BA GB|dB gd Bd|gd GB GB|dB gd Bd|cA FG AB|cd gf ed|
fe dc ed|cB dc BA|G6-|G6-|Gz cB A2|B2 c2 e2|
d3 c B2-|B6-|Bz dc B2|c2 d2 f2|e3 d c2-|c2 e2 g2|
f3 e d2-|d2 c2 e2|d3 c B2-|B6-|Bz dc B2|c2 d2 f2|
e3 d c2-|c2 e2 g2|f3 e d2-|d2 e2 d2|d6||",2007-11-07 01:11:28,Guidus,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02564103 0.08547009 0.         0.11538462 0.
 0.23076923 0.21367521 0.         0.19230769 0.         0.05555556
 0.         0.03846154 0.03846154 0.         0.0042735  0.
 0.         0.         0.         0.         0.         0.        ]"
1303,Paddy's Trip To Scotland,reel,4/4,Dmajor,"dA~A2 BAGF|GABd cABc|d2ed cABc|dfed cABc|
dA~A2 BAGF|GABd cABc|d2ed cABc|1 dfec d2dc:|2 dfec d2dB||
|:Adfd Adfd|~g3f edcB|Acec Acec|~f3e dcBc|
Adfd Adfd|~g3f efge|aA~A2 BABc|1 dfec d2dB:|2 dfec dABc||",2003-01-06 18:37:20,paul19,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01538462 0.03076923 0.         0.17692308 0.         0.12307692
 0.         0.18461538 0.23846154 0.         0.1        0.
 0.1        0.02307692 0.         0.00769231 0.         0.        ]"
11446,Repeal The Union,jig,6/8,Fmajor,"~F3 FAc|dcA cdf|afd dcA|cAF GFD|
~F3 FAc|~d3 cdf|afd cdf|gfe f3:|
|:b2 a g2 a|fgf dfd|~c3 f2 d|cAF GFD|
~F3 FAc|dcA cdf|afd cdf|gfe f3:|
|:FGF A2 B|cdc ~A3|~B3 G2 B|AGA F2 C|
FGF A2 B|cdc ~A3|~B3 G2 E|FGF ~F3:|",2016-05-25 18:11:32,Dr. Tøm,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00892857 0.         0.01785714
 0.         0.00892857 0.16071429 0.         0.07142857 0.
 0.125      0.04464286 0.         0.16071429 0.         0.15178571
 0.         0.01785714 0.14285714 0.         0.03571429 0.
 0.04464286 0.00892857 0.         0.         0.         0.        ]"
11742,Struan Robertson's Rant,strathspey,4/4,Eminor,"|:(3AGF|E2 G>A B>AB<d|D2 F>E D/E/F/G/ A<F|E/E/E G>A B>AB<e|d>BA<F E2:|
|:g>f|e>fg>e B>eg<e|f<dd>f a/g/f/e/ d<f|e>fg>e b>eg<e|d<BA>F E2:|
|:(3cBA|G>BE>B G>Be>B|F>AD>A F>Ad>A|G>BE>B G>BE>g|1 f<d (3agf e2:|2 f<da>f e2-||
e>f|g>be>b g>be<b|f>ad>a f>ad<a|g>be>b g>be>g|f<da>f e2- e>f|
g>be>b g<b e2|f>ad>a f<a d2|g>bf>a e>gd>F|d/^c/B/A/ d<F E2||",2012-01-28 18:03:57,ceolachan,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01807229 0.         0.07228916 0.         0.06024096 0.04819277
 0.         0.08433735 0.         0.09638554 0.0060241  0.0060241
 0.10240964 0.         0.13855422 0.         0.12048193 0.10240964
 0.         0.07228916 0.         0.07228916 0.         0.        ]"
987,Leslie's March,jig,6/8,Dmajor,"|:[dA]3 [dA]3|dcB A3|dcB AGF|F/G/AF E2 D|
[ec]3[ec]3|fed cag|fed cAB|d>ef/g/ e2 d:|
|:fdd eAA|fed eAA|gee fBB|ga1/2g/f/e/ fBB|
fdd eAA|fg/f/e/d/ eag|f>ed dAB| d>ef/g/ e2 d:|
|:dfa dfa|dfa agf|egb egb|egb bge|
dfa dfa|dfa agf|f>ed dAB|d>ef/g/ e2 d:|",2024-12-27 15:13:34,Jeff Rowan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00746269 0.         0.00746269 0.
 0.02238806 0.01492537 0.         0.08955224 0.         0.06716418
 0.         0.02985075 0.19402985 0.         0.17164179 0.
 0.17164179 0.1119403  0.         0.08208955 0.         0.02985075]"
1660,O'Connor Donn's,reel,4/4,Gmajor,"|:B2 AG dGBA|GABG A2 AG|FADF Adag|fdcA GFGA|
B2 AG dGBA|GABG A2 AG|FADF Adag|fdcA G4:|
|:faaf dafa|afdf af d2|faaf dffd|egfa g2 ag|
fada fada|faaf af d2|faab c'bag|fgaf g4:|",2003-05-15 00:11:35,Kenny,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.0173913  0.         0.
 0.         0.04347826 0.11304348 0.         0.14782609 0.
 0.05217391 0.0173913  0.         0.12173913 0.         0.00869565
 0.         0.1826087  0.06956522 0.         0.2        0.
 0.0173913  0.00869565 0.         0.         0.         0.        ]"
20457,"Railway Station, The",reel,4/4,Bminor,"|:BFDF Bdcd|BFDF B2 BA|BFDF Bdcd|e3 d e2 AG|
fdAF fggf|ecAG effe|fedc BAFE|ffec B2 BA:|
|:fbba bged|fbba bc'ba|f2 ab afed|deed e3 d|
f2 ab afed|deed efde|fafe fedB|ffec B2 BA:|
|:Bffe ffed|ffed eedc|B2 fe ffef|bffe d2 fe|
dfed dfaf|ce e2 cege|fggf gfed|g2 gf edBA:|",2021-02-15 21:05:24,MarcusDisessa,minor,"[0.         0.         0.         0.         0.         0.01685393
 0.         0.00561798 0.         0.04494382 0.01123596 0.
 0.04494382 0.         0.08988764 0.         0.0505618  0.14606742
 0.         0.20224719 0.         0.2247191  0.0505618  0.
 0.0505618  0.         0.05617978 0.         0.00561798 0.
 0.         0.         0.         0.         0.         0.        ]"
4709,"Funny Tailor, The",waltz,3/4,Gmajor,"GED|GAB|GBA|G2 G|G2 A|
B2 A|Bgf|efe|d2 B|d2 G|
B2 A|Bgf|efe|d2 B|d2 B/A/|
GED|GAB|GBA|G2 G|G2||
GED|GAB|GBA|G2 G|
G2 A|B2 A|Bgf|efe|
d2 B|d2 G|B2 A|Bgf|
efe|d2 B|d3-|d2 B/A/|
GED|GAB|GBA|G2 G|G3-|G2||",2005-09-08 05:21:12,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03921569 0.         0.03921569
 0.         0.         0.26470588 0.         0.15686275 0.
 0.21568627 0.         0.         0.08823529 0.         0.07843137
 0.         0.07843137 0.03921569 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
138,Toss The Feathers,reel,4/4,Dmixolydian,"D2AD EDAD|D2AG EAGE|D2AD EDEG|1 AddB cAGE:|2 AcGE EDD2||
Add^c d2cd|ed^cd ed~d2|eaag ed^cd|ed^cd ed~d2|
eaag efge|dged cAGE|D2AD EGAB|cded cAGE||",2004-11-23 05:21:09,Dr. Dow,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.125      0.         0.11458333 0.
 0.         0.08333333 0.         0.13541667 0.         0.02083333
 0.0625     0.04166667 0.20833333 0.         0.11458333 0.
 0.01041667 0.04166667 0.         0.04166667 0.         0.        ]"
21242,Lloyd House's Tune,reel,4/4,Edorian,"BEEF GBAG|FDDE FDDA|BEEF GBAG|FAFD E3A|
BEEF GBAG|FDDE FDFA|BEEF GBAG|FAFD E3A||
|:Beef edBc|d2AG (3FAF DF|Beef edBc|dfaf (3ege ed|
Beef edBc|d2AG (3FAF DF|EGED EGAG|FAFD E3A:|",2021-11-20 00:50:26,NfldWhistler,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.10569106 0.         0.1300813  0.         0.17073171 0.10569106
 0.         0.13821138 0.         0.11382114 0.         0.02439024
 0.05691057 0.         0.09756098 0.         0.04065041 0.00813008
 0.         0.00813008 0.         0.         0.         0.        ]"
4695,Green Mountain Petronella,barndance,4/4,Amajor,"|:A/G/F|E2 A2 AGAF|E2 c2 cABc|d2 dc Bcde|f2 e2 e4|
E2 A2 AGAF|E2 c2 cABc|dedc BAGA|B2 A2 A2:|
|:ce|a2 a2 g2 g2|fgaf e4|fefg afed|c2 B2 B2 c/d/e|
a2 a2 g2 g2|fgaf e4|fefg afed|c2 A2 A2:|
P: notated swung
|:(3AGF|E2 A2 A>GA>F|E2 c2 c>AB>c|d2 d>c B>cd>e|f2 e2 e4|
E2 A2 A>GA>F|E2 c2 c>AB>c|d>ed>c B>AG>A|B2 A2 A2:|
|:c>e|a2 (3aba g2 (3gbg|f>ga>f e4|f>ef>g a>fe>d|c2 B2 B2 (3cde|
a2 a2 g2 g2|f>ga>f e2 c>e|(3fgf f>g a>fe>d|c2 A2 A2:|",2005-07-09 07:10:06,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04145078 0.         0.03108808
 0.         0.04145078 0.15544041 0.         0.07253886 0.
 0.13989637 0.08290155 0.         0.12435233 0.         0.11917098
 0.         0.09326425 0.0880829  0.         0.01036269 0.
 0.         0.         0.         0.         0.         0.        ]"
21274,Klappvalsen,waltz,3/4,Amixolydian,"|:A2|A2 cB AG|A2 cd e2|e2 gf ed|ef ed cB|
A2 cB AG|A2 cd e2|e2 gf ed|e3 z:|
|:e2|e2 ag ab|a2 gf e2|e2 g2-gg|g2 fe fd|
e2 ag ab|a2 gf e2|g2 ge2f|d3 z:|",2021-11-28 10:58:02,gian marco,mixolydian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.02898551 0.         0.10144928 0.         0.04347826 0.
 0.07246377 0.10144928 0.         0.24637681 0.         0.11594203
 0.17391304 0.         0.08695652 0.         0.02898551 0.
 0.         0.         0.         0.         0.         0.        ]"
12500,A Breton In Paris,reel,4/4,Gmajor,"A2ed gede|c2 A2 edge|deAB c2BA|GABd B2AG|
A2ed gede|c2 A2 gede|ABcA d2BA|GABd B2GB:|
dege a2c'b|baga ega2|c'bba gaeg|a2 de gedB|
dege a2c'b|baga ega2|c'bba gaeg|a2 de gedB:|",2016-04-26 10:58:21,Sláine,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.03571429 0.         0.10714286 0.
 0.09821429 0.03571429 0.         0.14285714 0.         0.20535714
 0.         0.         0.14285714 0.         0.125      0.
 0.07142857 0.03571429 0.         0.         0.         0.        ]"
10322,Ta Cashen Ersooyl Dys Yn 'Aarkey,slip jig,9/8,Bminor,"|:F|B2 c dcB cAF|BdB cA/B/c e2 f|B2 c dcB cAe|faf ec^A B2:|
|:A|d2 e fed cBA|dAd fd/e/f a2 b|d2 e fed cba|fBd cB^A B2:|",2014-08-02 13:12:25,ceolachan,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.03030303 0.         0.
 0.09090909 0.03030303 0.18181818 0.         0.18181818 0.16666667
 0.         0.12121212 0.         0.12121212 0.         0.
 0.04545455 0.         0.03030303 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
4745,Money In Both Pockets,jig,6/8,Gmajor,"|:def|g2 B BAB|GBd dBd|g2 B BAB|G2 c' baf|
g2 B BAB|GB/c/d dBG|ABA AB/c/d|e3:|
|:def|:g3 bge|f3 afd|g3 bge|f2 e def|
gfg bge|f2 g afd|gfe fdB|A3:|",2005-12-28 17:16:06,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04878049 0.         0.08536585 0.
 0.19512195 0.02439024 0.         0.14634146 0.         0.1097561
 0.         0.14634146 0.14634146 0.         0.03658537 0.
 0.04878049 0.01219512 0.         0.         0.         0.        ]"
14202,Late Night,reel,4/4,Gmajor,"|:""G""GDGA BedB|""D""AGAB ""G""G2 AB|""C""c~EEE DEGA|""G""BGde ""D""Addc|
""G""BGGG dGBd|""G""gdBG ""Am""A2 AB|""C""c~EEE DEGB|""D""AGAF ""G""G2 B:|
""G""dgfe dedc|""G""Bcde d2 AB|""C""cecA ""G""BdBG|""D""AGFE D2 Bc|
""G""dggg geed|""Am7""gfed c2 AB|""C""c~EEE DEGB|""D""AGAF ""G""G2 B:|",2015-03-06 20:50:07,MarcusDisessa,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.04201681 0.         0.1092437
 0.         0.02521008 0.15966387 0.         0.13445378 0.
 0.15966387 0.08403361 0.         0.13445378 0.         0.07563025
 0.         0.01680672 0.05882353 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
25032,Brady's Breakaway,reel,4/4,Gmajor,"|: G2 FG B,DG,B,|B,CCB, A,G,A,B,|C2B,C A,B,CD|EGG/G/G FDEF
G2 FG B,DG,B,|B,CCB, A,G,A,B,|C2B,C A,B,CD|1 EGFA GDEF :|2 EGFA G2 g/a/b||
|: c'eec' acca|bddb gBgB|fde/d/c dcAF|GBA/B/c d/e/fg/a/b
c'eec' acca|bddb gBgB|fde/d/c dcAF|1 GBAF G2 g/a/b :|2 GBAF GDEF ||",2024-11-28 03:36:11,jmeme,major,"[0.         0.         0.02739726 0.         0.04109589 0.
 0.09589041 0.06849315 0.         0.04794521 0.         0.04109589
 0.         0.08219178 0.11643836 0.         0.04794521 0.
 0.05479452 0.06164384 0.         0.07534247 0.         0.04794521
 0.         0.02054795 0.04794521 0.         0.04794521 0.
 0.04794521 0.02739726 0.         0.         0.         0.        ]"
22087,"Girl That I Love, The",jig,6/8,Gmajor,"|:g|fed cAG|cAA A/c/A g|fzd cAF|AGF G2 g|
fzd cAA|cde eag|g/f/ed cAF|AGF G2:|
|:d|e/f/ga ged|egf g2d|e/f/ga ged|ea^g a2d|
e/f/ga ged|cde eag|g/f/ed cAF|AGF G2:|
|:B/c/|dgg gfg|c=ff fef|dgg gag|fef g2a|
bag fdc|dAB cde|g/f/ed cAF|AGF G2:|",2022-11-27 23:03:56,John E Roche,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05594406 0.06293706 0.         0.11188811 0.
 0.01398601 0.0979021  0.         0.13286713 0.         0.13286713
 0.00699301 0.11888112 0.18181818 0.00699301 0.06993007 0.
 0.00699301 0.         0.         0.         0.         0.        ]"
3363,Trip To Skye,waltz,3/4,Eminor,"|: b2 a>g f>e|f<a d>e f<a|g/a/g f<a g>f|g>e e>f g<a|
b/c'/b a>g f<e|f<a d>e f<a|g/a/g f>a g>f|e>d B<A Bd:|
|:B/c/B e<f g2|B/c/B e<f g2|f>a d>e fa|g>f e>d B>A|
B/c/B ef g2|B/c/B e<f g2|f>a d>e fa|g2 e2 e>d:|",2024-12-06 17:27:42,birlibirdie,minor,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.02083333 0.         0.11458333 0.04166667 0.
 0.08333333 0.         0.16666667 0.         0.20833333 0.16666667
 0.         0.15625    0.         0.03125    0.01041667 0.        ]"
2563,Mimi And The New Generation,polka,2/4,Dmajor,"|:d>e|fd cd|Bd Ad|g2 fg|ef g>e|
fd cd|Bd Ad|g2 fe|d2:|
|:g>f|eA Ag/f/|eA A2|ge fd|cd eg/f/|
eA Ag/f/|eA A2|af af|d2:|",2004-02-25 10:31:37,Heiko,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16393443 0.         0.03278689
 0.         0.04918033 0.21311475 0.         0.16393443 0.
 0.19672131 0.14754098 0.         0.03278689 0.         0.        ]"
8607,Quinn's Bush,reel,4/4,Adorian,"BG|EAAG ABcd|eAcA eAcA|G2 GF GABc|dGBG dGAG|
EAAG ABcd|eAcA GABd|cBcd (3efg fa|gedB A2 BG|
EAAG ABcd|eAcA eABA|G2 GF GABG|(3EFG DB, G,A,B,D|
EAAG ABcd|eAcA GABd|cBcd (3efg fa|gedB A2||
|:Bd|ea3 ea^ga|baag edBc|dg3 dgBg|eaaf gedg|
[1 ea3 ea^ga|bagf g2 ed|^cdef gbaf|gedB A2:|
[2 eaag efgb|aged cAGB|ABcd (3efg fa|gedB A2||",2008-06-10 09:40:05,tbag,dorian,"[0.00469484 0.         0.00469484 0.         0.00938967 0.
 0.         0.00938967 0.         0.02347418 0.         0.01408451
 0.09859155 0.         0.16431925 0.         0.10798122 0.07981221
 0.00469484 0.10798122 0.         0.11737089 0.         0.05164319
 0.08920188 0.00938967 0.08450704 0.         0.01877934 0.
 0.         0.         0.         0.         0.         0.        ]"
481,Bill Sullivan's,polka,2/4,Amajor,"|:a2 a>f|ec a>f|ec a>f|ec BA|
a2 a>f|ec a2|ce B>c|BA A2:|
|:ce ec|df fA|ce eA|cB AB|
ce eA|df f2|ce B>c|BA A2:|",2002-01-04 13:03:17,Netallica,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.15517241 0.         0.12068966 0.
 0.22413793 0.03448276 0.         0.20689655 0.         0.13793103
 0.         0.         0.12068966 0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
7368,Kitty Of Oulart,jig,6/8,Dmajor,"|:""D""FAD FED|F/F/AD FED|""G""GBG FAF|""A7""EFE EFG|
""D""FAD FED|F/F/AD FED|""G""dcB AFA|""D""DED D3 :|
""D""d2e f/f/fd|""G""edB BAF|""A""ABA ABd|""Em""e/e/fd edB|
""D""d2e f/f/fd|""G""edB BAF|""G""d/d/cB AFA|""D""DED D3|
""D""d/d/cd efg|fed cBA|""G""B/B/dB AFD|""A7""EFE E2A|
""D""d/d/cd efg|fed cBA|""G""B/B/dB AFA|""D""DED D3||",2024-08-22 14:34:39,ceili,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.12413793 0.         0.08965517 0.
 0.14482759 0.02068966 0.         0.13793103 0.         0.12413793
 0.         0.04137931 0.15172414 0.         0.07586207 0.
 0.07586207 0.0137931  0.         0.         0.         0.        ]"
496,"Glen Of Aherlow, The",reel,4/4,Edorian,"|:B2AF DFAF|EGFD ED[BB,][AA,]|B2AF DFAF|DFAF FE~E2|
B2AF DFAF|EGFD ED[BB,][AA,]|BE~EE DEFA|dBAF FE~EE:|
|:eBB2 egfe|d2fd Adfd|eB~BB egfe|dBAF ~FEE2|
eB~BB egfe|fdd2 Adfd|BA(3Bcd egfe|dBAF ~FEE2:|",2022-05-06 18:32:11,Gaston,dorian,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.07758621 0.         0.14655172 0.         0.18103448 0.01724138
 0.         0.12068966 0.         0.14655172 0.         0.00862069
 0.10344828 0.         0.09482759 0.         0.06896552 0.03448276
 0.         0.         0.         0.         0.         0.        ]"
10059,Walter Bulwer's,polka,2/4,Dmajor,"M:4/4
|:Bc|dcBd g3 f|e2 A2 A2 AB|cBAc f2 ee|e2 dd B2 Bc|
dc B2 g3 f|e2 A2 A3 G|FGAB cdef|g2 gg g2:|
K: DMaj
|:fg|a2 fg a2 fg|ag f2 e4|e2 a2 gf e2|dcde f^efg|
a2 fg a2 fg|ag f2 e2 A2|e2 a2 gfec|d4 d2:|",2009-11-26 17:49:31,ceolachan,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.01098901 0.02197802 0.         0.08791209 0.         0.08791209
 0.         0.0989011  0.10989011 0.         0.14285714 0.01098901
 0.16483516 0.17582418 0.         0.08791209 0.         0.        ]"
24047,Chalk Sunday,jig,6/8,Dmajor,"|:DED EFE|DFA d2B|AFD EDB,|~E3 EDB,|
A,B,D F2E|DFA d2B|AFD EDB,|1 DED DFE:|2 DED DFA||
|:d2B cBA|BAB d2B|AFD GAF|EFA B2c|
c-dB cBA|BAB d2B|AFD EDB,|1 DFE DFA:|2 D3 F2E||",2024-02-11 04:43:15,gimpy,major,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.01041667 0.         0.05208333
 0.         0.         0.22916667 0.         0.15625    0.
 0.15625    0.01041667 0.         0.14583333 0.         0.13541667
 0.         0.04166667 0.0625     0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
